[2024-01-16 09:51:07,130][django.utils.autoreload.run_with_reloader():637] [INFO] Watching for file changes with StatReloader
[2024-01-16 09:51:07,648][daphne.server.run():113] [INFO] HTTP/2 support not enabled (install the http2 and tls Twisted extras)
[2024-01-16 09:51:07,648][daphne.server.run():122] [INFO] Configuring endpoint tcp:port=8001:interface=0.0.0.0
[2024-01-16 09:51:07,649][daphne.server.listen_success():153] [INFO] Listening on TCP address 0.0.0.0:8001
[2024-01-16 13:44:16,590][django.channels.server.log_action():166] [INFO] WebSocket DISCONNECT /ws/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzA1NDU2OTQxLCJpYXQiOjE3MDUzNzA1NDEsImp0aSI6IjA3MWE5NmMyOGE3MjRjZWRhOGQ1NmE4NmIzYTkxODlkIiwidXNlcl9pZCI6MX0.NgiJxbu_BiCLAZQMcyja6H9yhhc8-4aoZPpm756ZPIY/ [127.0.0.1:63719]
[2024-01-16 13:44:16,754][django.channels.server.log_action():147] [INFO] [mHTTP OPTIONS /api/system/menu_button/menu_button_all_permission/ 200 [0.01, 127.0.0.1:63713][0m
[2024-01-16 13:44:16,759][django.channels.server.log_action():147] [INFO] [mHTTP OPTIONS /api/init/settings/ 200 [0.02, 127.0.0.1:63715][0m
[2024-01-16 13:44:16,763][django.channels.server.log_action():147] [INFO] [mHTTP OPTIONS /api/system/dept/all_dept/ 200 [0.02, 127.0.0.1:63716][0m
[2024-01-16 13:44:16,768][django.channels.server.log_action():147] [INFO] [mHTTP OPTIONS /api/init/dictionary/?dictionary_key=all 200 [0.02, 127.0.0.1:63734][0m
[2024-01-16 13:44:16,770][django.channels.server.log_action():147] [INFO] [mHTTP OPTIONS /api/system/menu/web_router/ 200 [0.02, 127.0.0.1:63735][0m
[2024-01-16 13:44:16,945][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/menu_button/menu_button_all_permission/ 200 [0.19, 127.0.0.1:63713][0m
[2024-01-16 13:44:16,972][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/init/settings/ 200 [0.21, 127.0.0.1:63715][0m
[2024-01-16 13:44:17,008][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/dept/all_dept/ 200 [0.24, 127.0.0.1:63716][0m
[2024-01-16 13:44:17,017][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/init/dictionary/?dictionary_key=all 200 [0.25, 127.0.0.1:63734][0m
[2024-01-16 13:44:17,138][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/menu/web_router/ 200 [0.37, 127.0.0.1:63735][0m
[2024-01-16 13:44:17,163][django.channels.server.log_action():168] [INFO] WebSocket HANDSHAKING /ws/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzA1NDU2OTQxLCJpYXQiOjE3MDUzNzA1NDEsImp0aSI6IjA3MWE5NmMyOGE3MjRjZWRhOGQ1NmE4NmIzYTkxODlkIiwidXNlcl9pZCI6MX0.NgiJxbu_BiCLAZQMcyja6H9yhhc8-4aoZPpm756ZPIY/ [127.0.0.1:63740]
[2024-01-16 13:44:17,167][django.channels.server.log_action():164] [INFO] WebSocket CONNECT /ws/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzA1NDU2OTQxLCJpYXQiOjE3MDUzNzA1NDEsImp0aSI6IjA3MWE5NmMyOGE3MjRjZWRhOGQ1NmE4NmIzYTkxODlkIiwidXNlcl9pZCI6MX0.NgiJxbu_BiCLAZQMcyja6H9yhhc8-4aoZPpm756ZPIY/ [127.0.0.1:63740]
[2024-01-16 13:44:18,188][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/user/ 200 [0.93, 127.0.0.1:63713][0m
[2024-01-16 13:44:18,316][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira_project/?page=1&limit=20 200 [1.06, 127.0.0.1:63715][0m
[2024-01-16 13:44:24,320][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/system_config/?limit=999&parent__isnull=True 200 [0.14, 127.0.0.1:63713][0m
[2024-01-16 13:44:24,534][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/system_config/?parent=1&limit=999 200 [0.18, 127.0.0.1:63713][0m
[2024-01-16 13:44:24,646][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/system_config/?parent=3&limit=999 200 [0.29, 127.0.0.1:63715][0m
[2024-01-16 13:44:24,753][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/system_config/?parent__isnull=True&limit=999 200 [0.40, 127.0.0.1:63716][0m
[2024-01-16 13:44:26,301][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/user/ 200 [0.56, 127.0.0.1:63713][0m
[2024-01-16 13:44:26,402][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira_project/?page=1&limit=20 200 [0.66, 127.0.0.1:63715][0m
[2024-01-16 13:44:30,478][django.utils.autoreload.trigger_reload():251] [INFO] /Users/babyyy/Downloads/project2/wy-backend-main-2/dvadmin/system/views/jira.py changed, reloading.
[2024-01-16 13:44:31,005][django.utils.autoreload.run_with_reloader():637] [INFO] Watching for file changes with StatReloader
[2024-01-16 13:44:31,544][daphne.server.run():113] [INFO] HTTP/2 support not enabled (install the http2 and tls Twisted extras)
[2024-01-16 13:44:31,545][daphne.server.run():122] [INFO] Configuring endpoint tcp:port=8001:interface=0.0.0.0
[2024-01-16 13:44:31,545][daphne.server.listen_success():153] [INFO] Listening on TCP address 0.0.0.0:8001
[2024-01-16 13:44:35,704][django.channels.server.log_action():168] [INFO] WebSocket HANDSHAKING /ws/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzA1NDU2OTQxLCJpYXQiOjE3MDUzNzA1NDEsImp0aSI6IjA3MWE5NmMyOGE3MjRjZWRhOGQ1NmE4NmIzYTkxODlkIiwidXNlcl9pZCI6MX0.NgiJxbu_BiCLAZQMcyja6H9yhhc8-4aoZPpm756ZPIY/ [127.0.0.1:63763]
[2024-01-16 13:44:35,713][django.channels.server.log_action():164] [INFO] WebSocket CONNECT /ws/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzA1NDU2OTQxLCJpYXQiOjE3MDUzNzA1NDEsImp0aSI6IjA3MWE5NmMyOGE3MjRjZWRhOGQ1NmE4NmIzYTkxODlkIiwidXNlcl9pZCI6MX0.NgiJxbu_BiCLAZQMcyja6H9yhhc8-4aoZPpm756ZPIY/ [127.0.0.1:63763]
[2024-01-16 13:44:36,275][django.channels.server.log_action():147] [INFO] [mHTTP OPTIONS /api/system/jira/get_issue_list/?project_id=1 200 [0.01, 127.0.0.1:63771][0m
[2024-01-16 13:44:36,368][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_issue_list/?project_id=1 200 [0.09, 127.0.0.1:63771][0m
[2024-01-16 13:44:40,341][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/system_config/?limit=999&parent__isnull=True 200 [0.18, 127.0.0.1:63771][0m
[2024-01-16 13:44:40,495][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/system_config/?parent=1&limit=999 200 [0.11, 127.0.0.1:63771][0m
[2024-01-16 13:44:40,668][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/system_config/?parent=3&limit=999 200 [0.28, 127.0.0.1:63776][0m
[2024-01-16 13:44:40,873][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/system_config/?parent__isnull=True&limit=999 200 [0.49, 127.0.0.1:63777][0m
[2024-01-16 13:44:45,575][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/user/ 200 [0.45, 127.0.0.1:63771][0m
[2024-01-16 13:44:45,649][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira_project/?page=1&limit=20 200 [0.52, 127.0.0.1:63776][0m
[2024-01-16 13:45:29,761][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_issue_list/?project_id=1 200 [0.14, 127.0.0.1:63794][0m
[2024-01-16 13:46:05,658][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/user/ 200 [0.53, 127.0.0.1:63808][0m
[2024-01-16 13:46:05,706][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira_project/?page=1&limit=20 200 [0.58, 127.0.0.1:63809][0m
[2024-01-16 14:05:25,708][django.utils.autoreload.trigger_reload():251] [INFO] /Users/babyyy/Downloads/project2/wy-backend-main-2/dvadmin/system/views/jira.py changed, reloading.
[2024-01-16 14:05:26,303][django.utils.autoreload.run_with_reloader():637] [INFO] Watching for file changes with StatReloader
[2024-01-16 14:05:26,875][daphne.server.run():113] [INFO] HTTP/2 support not enabled (install the http2 and tls Twisted extras)
[2024-01-16 14:05:26,875][daphne.server.run():122] [INFO] Configuring endpoint tcp:port=8001:interface=0.0.0.0
[2024-01-16 14:05:26,876][daphne.server.listen_success():153] [INFO] Listening on TCP address 0.0.0.0:8001
[2024-01-16 14:05:30,976][django.channels.server.log_action():168] [INFO] WebSocket HANDSHAKING /ws/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzA1NDU2OTQxLCJpYXQiOjE3MDUzNzA1NDEsImp0aSI6IjA3MWE5NmMyOGE3MjRjZWRhOGQ1NmE4NmIzYTkxODlkIiwidXNlcl9pZCI6MX0.NgiJxbu_BiCLAZQMcyja6H9yhhc8-4aoZPpm756ZPIY/ [127.0.0.1:63946]
[2024-01-16 14:05:30,980][django.channels.server.log_action():164] [INFO] WebSocket CONNECT /ws/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzA1NDU2OTQxLCJpYXQiOjE3MDUzNzA1NDEsImp0aSI6IjA3MWE5NmMyOGE3MjRjZWRhOGQ1NmE4NmIzYTkxODlkIiwidXNlcl9pZCI6MX0.NgiJxbu_BiCLAZQMcyja6H9yhhc8-4aoZPpm756ZPIY/ [127.0.0.1:63946]
[2024-01-16 14:06:55,078][django.channels.server.log_action():147] [INFO] [mHTTP OPTIONS /api/system/jira_project/ 200 [0.00, 127.0.0.1:63998][0m
[2024-01-16 14:06:55,310][django.channels.server.log_action():147] [INFO] [mHTTP POST /api/system/jira_project/ 200 [0.23, 127.0.0.1:63998][0m
[2024-01-16 14:06:55,346][django.channels.server.log_action():147] [INFO] [mHTTP OPTIONS /api/system/jira_project/?page=1&limit=20 200 [0.00, 127.0.0.1:63998][0m
[2024-01-16 14:06:55,435][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira_project/?page=1&limit=20 200 [0.09, 127.0.0.1:63998][0m
[2024-01-16 14:07:54,537][django.channels.server.log_action():147] [INFO] [mHTTP OPTIONS /api/system/jira_project/2/ 200 [0.01, 127.0.0.1:64031][0m
[2024-01-16 14:07:54,811][django.channels.server.log_action():147] [INFO] [mHTTP DELETE /api/system/jira_project/2/ 200 [0.27, 127.0.0.1:64031][0m
[2024-01-16 14:07:54,941][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira_project/?page=1&limit=20 200 [0.12, 127.0.0.1:64031][0m
[2024-01-16 14:08:32,323][dvadmin.utils.backends.authenticate():22] [INFO] superadmin 正在使用本地登录...
[2024-01-16 14:08:32,696][django.channels.server.log_action():147] [INFO] [mHTTP POST /api/login/ 200 [0.59, 127.0.0.1:64066][0m
[2024-01-16 14:08:37,761][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/user/user_info/ 200 [0.23, 127.0.0.1:64066][0m
[2024-01-16 14:08:45,149][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira_project/?page=1&limit=20 200 [0.30, 127.0.0.1:64066][0m
[2024-01-16 14:09:14,744][django.utils.autoreload.trigger_reload():251] [INFO] /Users/babyyy/Downloads/project2/wy-backend-main-2/dvadmin/system/views/jira.py changed, reloading.
[2024-01-16 14:09:15,356][django.utils.autoreload.run_with_reloader():637] [INFO] Watching for file changes with StatReloader
[2024-01-16 14:09:16,269][daphne.server.run():113] [INFO] HTTP/2 support not enabled (install the http2 and tls Twisted extras)
[2024-01-16 14:09:16,270][daphne.server.run():122] [INFO] Configuring endpoint tcp:port=8001:interface=0.0.0.0
[2024-01-16 14:09:16,270][daphne.server.listen_success():153] [INFO] Listening on TCP address 0.0.0.0:8001
[2024-01-16 14:09:19,963][django.channels.server.log_action():168] [INFO] WebSocket HANDSHAKING /ws/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzA1NDU2OTQxLCJpYXQiOjE3MDUzNzA1NDEsImp0aSI6IjA3MWE5NmMyOGE3MjRjZWRhOGQ1NmE4NmIzYTkxODlkIiwidXNlcl9pZCI6MX0.NgiJxbu_BiCLAZQMcyja6H9yhhc8-4aoZPpm756ZPIY/ [127.0.0.1:64088]
[2024-01-16 14:09:19,969][django.channels.server.log_action():164] [INFO] WebSocket CONNECT /ws/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzA1NDU2OTQxLCJpYXQiOjE3MDUzNzA1NDEsImp0aSI6IjA3MWE5NmMyOGE3MjRjZWRhOGQ1NmE4NmIzYTkxODlkIiwidXNlcl9pZCI6MX0.NgiJxbu_BiCLAZQMcyja6H9yhhc8-4aoZPpm756ZPIY/ [127.0.0.1:64088]
[2024-01-16 14:11:27,894][django.utils.autoreload.trigger_reload():251] [INFO] /Users/babyyy/Downloads/project2/wy-backend-main-2/dvadmin/system/views/jira.py changed, reloading.
[2024-01-16 14:11:28,421][django.utils.autoreload.run_with_reloader():637] [INFO] Watching for file changes with StatReloader
[2024-01-16 14:11:29,104][daphne.server.run():113] [INFO] HTTP/2 support not enabled (install the http2 and tls Twisted extras)
[2024-01-16 14:11:29,104][daphne.server.run():122] [INFO] Configuring endpoint tcp:port=8001:interface=0.0.0.0
[2024-01-16 14:11:29,105][daphne.server.listen_success():153] [INFO] Listening on TCP address 0.0.0.0:8001
[2024-01-16 14:11:35,632][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira_project/?page=1&limit=20 200 [0.27, 127.0.0.1:64140][0m
[2024-01-16 14:11:36,920][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira_project/?page=1&limit=20 200 [0.26, 127.0.0.1:64140][0m
[2024-01-16 14:11:43,881][django.utils.autoreload.trigger_reload():251] [INFO] /Users/babyyy/Downloads/project2/wy-backend-main-2/dvadmin/system/views/jira.py changed, reloading.
[2024-01-16 14:11:44,425][django.utils.autoreload.run_with_reloader():637] [INFO] Watching for file changes with StatReloader
[2024-01-16 14:11:45,223][daphne.server.run():113] [INFO] HTTP/2 support not enabled (install the http2 and tls Twisted extras)
[2024-01-16 14:11:45,223][daphne.server.run():122] [INFO] Configuring endpoint tcp:port=8001:interface=0.0.0.0
[2024-01-16 14:11:45,224][daphne.server.listen_success():153] [INFO] Listening on TCP address 0.0.0.0:8001
[2024-01-16 14:11:47,582][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira_project/?page=1&limit=20 200 [0.32, 127.0.0.1:64150][0m
[2024-01-16 14:18:30,065][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira_project/?page=1&limit=20 200 [0.26, 127.0.0.1:64295][0m
[2024-01-16 14:21:58,183][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_issue_list/?project_id=3 200 [0.21, 127.0.0.1:64404][0m
[2024-01-16 14:22:22,604][django.utils.autoreload.trigger_reload():251] [INFO] /Users/babyyy/Downloads/project2/wy-backend-main-2/dvadmin/system/views/jira.py changed, reloading.
[2024-01-16 14:22:23,208][django.utils.autoreload.run_with_reloader():637] [INFO] Watching for file changes with StatReloader
[2024-01-16 14:22:24,064][daphne.server.run():113] [INFO] HTTP/2 support not enabled (install the http2 and tls Twisted extras)
[2024-01-16 14:22:24,064][daphne.server.run():122] [INFO] Configuring endpoint tcp:port=8001:interface=0.0.0.0
[2024-01-16 14:22:24,065][daphne.server.listen_success():153] [INFO] Listening on TCP address 0.0.0.0:8001
[2024-01-16 14:22:27,098][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_issue_list/?project_id=3 200 [0.14, 127.0.0.1:64414][0m
[2024-01-16 14:22:28,062][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_issue_list/?project_id=3 200 [0.25, 127.0.0.1:64414][0m
[2024-01-16 14:22:33,879][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_issue_list/?project_id=1 200 [0.20, 127.0.0.1:64414][0m
[2024-01-16 14:22:40,603][django.channels.server.log_action():153] [INFO] [32mHTTP GET /api/system/jira/get_issue_list 301 [0.01, 127.0.0.1:64414][0m
[2024-01-16 14:22:40,751][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_issue_list/ 200 [0.14, 127.0.0.1:64414][0m
[2024-01-16 14:22:44,578][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_issue_list/?project_id=3 200 [0.16, 127.0.0.1:64414][0m
[2024-01-16 14:22:56,599][django.utils.autoreload.trigger_reload():251] [INFO] /Users/babyyy/Downloads/project2/wy-backend-main-2/dvadmin/system/views/jira.py changed, reloading.
[2024-01-16 14:22:57,114][django.utils.autoreload.run_with_reloader():637] [INFO] Watching for file changes with StatReloader
[2024-01-16 14:22:57,953][daphne.server.run():113] [INFO] HTTP/2 support not enabled (install the http2 and tls Twisted extras)
[2024-01-16 14:22:57,953][daphne.server.run():122] [INFO] Configuring endpoint tcp:port=8001:interface=0.0.0.0
[2024-01-16 14:22:57,954][daphne.server.listen_success():153] [INFO] Listening on TCP address 0.0.0.0:8001
[2024-01-16 14:22:59,829][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_issue_list/?project_id=3 200 [0.20, 127.0.0.1:64440][0m
[2024-01-16 14:23:15,649][django.utils.autoreload.trigger_reload():251] [INFO] /Users/babyyy/Downloads/project2/wy-backend-main-2/dvadmin/system/views/jira.py changed, reloading.
[2024-01-16 14:23:16,085][django.utils.autoreload.run_with_reloader():637] [INFO] Watching for file changes with StatReloader
[2024-01-16 14:23:16,698][daphne.server.run():113] [INFO] HTTP/2 support not enabled (install the http2 and tls Twisted extras)
[2024-01-16 14:23:16,698][daphne.server.run():122] [INFO] Configuring endpoint tcp:port=8001:interface=0.0.0.0
[2024-01-16 14:23:16,699][daphne.server.listen_success():153] [INFO] Listening on TCP address 0.0.0.0:8001
[2024-01-16 14:23:18,116][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_issue_list/?project_id=3 200 [0.11, 127.0.0.1:64461][0m
[2024-01-16 14:23:22,738][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira_project/?page=1&limit=20 200 [0.31, 127.0.0.1:64461][0m
[2024-01-16 14:23:54,171][django.utils.autoreload.trigger_reload():251] [INFO] /Users/babyyy/Downloads/project2/wy-backend-main-2/dvadmin/system/views/jira.py changed, reloading.
[2024-01-16 14:23:54,703][django.utils.autoreload.run_with_reloader():637] [INFO] Watching for file changes with StatReloader
[2024-01-16 14:23:55,608][daphne.server.run():113] [INFO] HTTP/2 support not enabled (install the http2 and tls Twisted extras)
[2024-01-16 14:23:55,608][daphne.server.run():122] [INFO] Configuring endpoint tcp:port=8001:interface=0.0.0.0
[2024-01-16 14:23:55,609][daphne.server.listen_success():153] [INFO] Listening on TCP address 0.0.0.0:8001
[2024-01-16 14:23:57,074][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira_project/?page=1&limit=20 200 [0.24, 127.0.0.1:64469][0m
[2024-01-16 14:23:58,909][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira_project/?page=1&limit=20 200 [0.28, 127.0.0.1:64469][0m
[2024-01-16 14:24:01,287][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira_project/?page=1&limit=20 200 [0.24, 127.0.0.1:64469][0m
[2024-01-16 14:24:12,374][django.utils.autoreload.trigger_reload():251] [INFO] /Users/babyyy/Downloads/project2/wy-backend-main-2/dvadmin/system/views/jira.py changed, reloading.
[2024-01-16 14:24:12,892][django.utils.autoreload.run_with_reloader():637] [INFO] Watching for file changes with StatReloader
[2024-01-16 14:24:13,711][daphne.server.run():113] [INFO] HTTP/2 support not enabled (install the http2 and tls Twisted extras)
[2024-01-16 14:24:13,712][daphne.server.run():122] [INFO] Configuring endpoint tcp:port=8001:interface=0.0.0.0
[2024-01-16 14:24:13,712][daphne.server.listen_success():153] [INFO] Listening on TCP address 0.0.0.0:8001
[2024-01-16 14:24:16,060][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira_project/?page=1&limit=20 200 [0.27, 127.0.0.1:64481][0m
[2024-01-16 14:26:10,243][django.utils.autoreload.trigger_reload():251] [INFO] /Users/babyyy/Downloads/project2/wy-backend-main-2/dvadmin/system/views/jira.py changed, reloading.
[2024-01-16 14:26:10,890][django.utils.autoreload.run_with_reloader():637] [INFO] Watching for file changes with StatReloader
[2024-01-16 14:26:11,681][daphne.server.run():113] [INFO] HTTP/2 support not enabled (install the http2 and tls Twisted extras)
[2024-01-16 14:26:11,681][daphne.server.run():122] [INFO] Configuring endpoint tcp:port=8001:interface=0.0.0.0
[2024-01-16 14:26:11,681][daphne.server.listen_success():153] [INFO] Listening on TCP address 0.0.0.0:8001
[2024-01-16 14:26:19,696][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira_project/?page=1&limit=20 200 [0.31, 127.0.0.1:64494][0m
[2024-01-16 14:30:36,643][django.utils.autoreload.trigger_reload():251] [INFO] /Users/babyyy/Downloads/project2/wy-backend-main-2/dvadmin/system/views/jira.py changed, reloading.
[2024-01-16 14:30:37,204][django.utils.autoreload.run_with_reloader():637] [INFO] Watching for file changes with StatReloader
[2024-01-16 14:30:38,097][daphne.server.run():113] [INFO] HTTP/2 support not enabled (install the http2 and tls Twisted extras)
[2024-01-16 14:30:38,097][daphne.server.run():122] [INFO] Configuring endpoint tcp:port=8001:interface=0.0.0.0
[2024-01-16 14:30:38,098][daphne.server.listen_success():153] [INFO] Listening on TCP address 0.0.0.0:8001
[2024-01-16 14:30:38,541][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira_project/?page=1&limit=20 200 [0.29, 127.0.0.1:64539][0m
